지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
43770,대소면 태생리,2021-07-09,대소한양2,79-12,51.99,4,1997,6000
43770,대소면 태생리,2021-07-10,대소웰메이드타운,765,84.8895,18,2018,23500
43770,대소면 태생리,2021-07-15,개나리,423-20,38.88,11,1997,4300
43770,대소면 태생리,2021-07-19,대소두진하트리움,756,84.8125,6,2012,21200
43770,대소면 태생리,2021-07-21,대소한양2,79-12,39.84,8,1997,5000
43770,대소면 태생리,2021-07-22,대소두진하트리움,756,66.8877,1,2012,13500
43770,대소면 태생리,2021-07-23,대소두진하트리움,756,75.2445,15,2012,17450
43770,대소면 태생리,2021-07-28,청우,269,59.32,2,1993,5000
43770,대소면 태생리,2021-07-28,대소웰메이드타운,765,74.855,13,2018,21500
43770,대소면 태생리,2021-07-30,대소한양1,79-5,59.94,6,1997,8000
43770,대소면 태생리,2021-07-31,개나리,423-20,38.88,5,1997,4500
43770,맹동면 동성리,2021-07-03,충북혁신도시 LH쌍용예가,445,59.93,4,2014,30000
43770,맹동면 동성리,2021-07-10,충북혁신도시 영무예다음3차,523,84.9493,10,2017,43000
43770,맹동면 동성리,2021-07-19,충북혁신도시 영무예다음3차,523,84.9845,1,2017,40000
43770,맹동면 동성리,2021-07-21,충북혁신도시 LH쌍용예가,445,59.93,22,2014,30000
43770,맹동면 동성리,2021-07-31,엘에이치이노밸리,246,84.4,18,2014,35400
43770,맹동면 용촌리,2021-07-01,음성미영황새마을,56-1,36.46,1,2009,3600
43770,맹동면 용촌리,2021-07-23,음성미영황새마을,56-1,53.46,4,2009,5000
43770,맹동면 용촌리,2021-07-28,음성미영황새마을,56-1,36.46,4,2009,3000
43770,생극면 신양리,2021-07-18,태경에코그린아파트,465-5,64.1471,11,2018,13000
43770,생극면 신양리,2021-07-22,홍은모드니,388-11,59.34,6,1996,4000
43770,음성읍 신천리,2021-07-05,오랜지카운티,258-4,30.5037,3,2013,6100
43770,음성읍 신천리,2021-07-06,금광포란재,149,59.975,10,2005,9000
43770,음성읍 신천리,2021-07-07,유웅,215-1,82.8,4,1990,6200
43770,음성읍 신천리,2021-07-09,금광포란재,149,59.975,5,2005,11000
43770,음성읍 신천리,2021-07-12,금광포란재,149,59.975,15,2005,11000
43770,음성읍 신천리,2021-07-19,금광포란재,149,59.975,6,2005,9300
43770,음성읍 신천리,2021-07-21,금광포란재,149,84.9794,14,2005,13000
43770,음성읍 읍내리,2021-07-05,한성진주아파트,805,84.95,2,1994,10000
43770,음성읍 읍내리,2021-07-07,한성진주아파트,805,60.0,14,1994,7000
43770,음성읍 읍내리,2021-07-09,한성진주아파트,805,60.0,10,1994,7000
43770,음성읍 읍내리,2021-07-09,음성지평더웰,950,61.5573,8,2012,18200
43770,음성읍 읍내리,2021-07-15,삼보,350-1,84.94,14,1993,11500
43770,음성읍 읍내리,2021-07-17,음성지평더웰,950,61.5573,13,2012,17900
43770,음성읍 읍내리,2021-07-18,음성지평더웰2차아파트,951,84.9939,4,2017,26250
43770,음성읍 읍내리,2021-07-29,삼보,350-1,84.94,15,1993,11200
43770,음성읍 읍내리,2021-07-30,무지개,679-2,83.495,3,1993,8000
43770,음성읍 읍내리,2021-07-30,한성진주아파트,805,46.14,6,1994,4300
43770,음성읍 평곡리,2021-07-17,유신,924-3,83.88,1,1992,6200
43770,음성읍 평곡리,2021-07-20,유신,924-3,84.24,3,1992,5000
43800,단양읍 도전리,2021-07-17,화성,644-1,47.28,4,1989,5800
43800,단양읍 별곡리,2021-07-14,신성단양미소지움,106-1,59.983,1,2007,17700
43800,단양읍 별곡리,2021-07-27,부강,570-1,59.465,6,1992,12000
43800,단양읍 상진리,2021-07-01,단양코아루해피트리,1038,76.9829,5,2017,25000
43800,단양읍 상진리,2021-07-05,두진임대아파트,50,59.34,16,1996,10000
43800,단양읍 상진리,2021-07-08,두진임대아파트,50,35.67,13,1996,5300
43800,단양읍 상진리,2021-07-12,단양코아루해피트리,1038,59.99,3,2017,16800
43800,단양읍 상진리,2021-07-26,공간가든,955,68.73,5,1992,8750
43800,단양읍 상진리,2021-07-27,주공,978,39.72,1,1985,5000
43800,단양읍 상진리,2021-07-28,공간가든,955,54.0,8,1992,6400
43800,단양읍 상진리,2021-07-29,두진임대아파트,50,49.69,10,1996,7500
43800,단양읍 상진리,2021-07-29,공간가든,955,54.0,4,1992,7200
43800,단양읍 상진리,2021-07-30,주공,978,46.74,5,1985,6400
43800,매포읍 평동리,2021-07-05,단양태양드림빌,1335,50.4,18,2005,4850
43800,매포읍 평동리,2021-07-12,평동한라,1000,59.91,17,1994,5200
43800,매포읍 평동리,2021-07-12,단양태양드림빌,1335,50.4,14,2005,5400
43800,매포읍 평동리,2021-07-14,단양태양드림빌,1335,50.4,18,2005,4950
43800,매포읍 평동리,2021-07-18,단양태양드림빌,1335,42.36,9,2005,4000
43800,매포읍 평동리,2021-07-19,단양태양드림빌,1335,50.4,4,2005,4900
43800,매포읍 평동리,2021-07-27,평동한라,1000,59.91,18,1994,5000
44131,구성동,2021-07-01,구성I-PARK,388-72,84.9601,8,2004,20000
44131,구성동,2021-07-02,구성휴먼시아,525,84.33,21,2010,25000
44131,구성동,2021-07-03,구성휴먼시아,525,84.33,3,2010,23000
44131,구성동,2021-07-03,구성휴먼시아,525,84.33,12,2010,24700
44131,구성동,2021-07-05,쌍용,293-21,69.59,12,1990,10800
44131,구성동,2021-07-05,구성휴먼시아,525,51.85,11,2010,16400
44131,구성동,2021-07-10,신성천안미소지움,259,84.499,15,2006,22600
44131,구성동,2021-07-16,구성휴먼시아,525,84.33,20,2010,23500
44131,구성동,2021-07-17,신성천안미소지움,259,84.499,14,2006,22600
44131,구성동,2021-07-18,향목그라비스,300-6,84.9669,4,2005,17800
44131,구성동,2021-07-19,신성천안미소지움,259,84.488,13,2006,22750
44131,구성동,2021-07-20,신성천안미소지움,259,59.589,7,2006,17500
44131,구성동,2021-07-25,신성천안미소지움,259,84.499,12,2006,23000
44131,구성동,2021-07-27,향목그라비스,300-6,84.9669,8,2005,19300
44131,다가동,2021-07-01,활림3차크로바,381-1,49.92,6,1995,6000
44131,다가동,2021-07-02,신성,440-10,84.94,10,1990,13000
44131,다가동,2021-07-03,일봉산해피트리,578,84.9458,4,2017,28000
44131,다가동,2021-07-03,신성,440-10,75.56,12,1990,12500
44131,다가동,2021-07-04,서해그랑블,526,84.7463,3,2008,20400
44131,다가동,2021-07-05,신성,440-10,84.94,14,1990,13800
44131,다가동,2021-07-06,신성,440-10,84.94,6,1990,12500
44131,다가동,2021-07-08,주공4단지,30,53.85,4,1986,10805
44131,다가동,2021-07-09,신성,440-10,84.94,2,1990,12000
44131,다가동,2021-07-10,일봉산해피트리,578,84.9458,14,2017,29800
44131,다가동,2021-07-10,서해그랑블,526,84.8823,4,2008,18500
44131,다가동,2021-07-10,일봉공원한화꿈에그린,444-3,84.96,8,2006,20300
44131,다가동,2021-07-12,웰스빌,26-1,84.84100000000002,12,2006,18300
44131,다가동,2021-07-13,웰스빌,26-1,84.9307,3,2006,16600
44131,다가동,2021-07-14,일봉공원한화꿈에그린,444-3,84.96,14,2006,22300
44131,다가동,2021-07-16,일봉산해피트리,578,84.9458,8,2017,29700
44131,다가동,2021-07-17,일봉산해피트리,578,84.9458,5,2017,28500
44131,다가동,2021-07-17,일봉산해피트리,578,84.9553,20,2017,30000
44131,다가동,2021-07-17,서해그랑블,526,84.8823,4,2008,21300
44131,다가동,2021-07-18,아트빌,27-2,39.78,11,2004,4200
44131,다가동,2021-07-18,일봉산해피트리,578,84.9553,17,2017,30000
44131,다가동,2021-07-25,일봉산해피트리,578,84.9458,13,2017,29500
44131,다가동,2021-07-31,주공4단지,30,53.85,3,1986,12000
44131,다가동,2021-07-31,활림3차크로바,381-1,59.94,10,1995,9500
44131,봉명동,2021-07-01,봉명청솔(3차),494,56.34,14,2001,11000
44131,봉명동,2021-07-10,봉명청솔(3차),494,56.34,15,2001,12000
44131,봉명동,2021-07-10,봉명청솔(3차),494,56.34,12,2001,12400
44131,봉명동,2021-07-10,봉명청솔(3차),494,56.34,7,2001,12900
44131,봉명동,2021-07-13,봉명청솔(3차),494,56.34,6,2001,12600
44131,봉명동,2021-07-15,봉명청솔(3차),494,56.34,8,2001,12500
44131,봉명동,2021-07-17,봉명청솔(3차),494,56.34,14,2001,13300
44131,봉명동,2021-07-19,봉명청솔(3차),494,56.34,14,2001,13000
44131,봉명동,2021-07-25,우영,9,39.96,4,1988,9500
44131,봉명동,2021-07-26,봉명청솔(3차),494,56.34,4,2001,13400
44131,봉명동,2021-07-26,봉명동선경,60-54,59.28,8,1991,11400
44131,봉명동,2021-07-27,봉명청솔(3차),494,56.34,8,2001,12500
44131,봉명동,2021-07-31,성지,213-1,70.89,2,1989,10700
44131,봉명동,2021-07-31,봉명청솔(3차),494,56.34,8,2001,13400
44131,신방동,2021-07-01,신방한성필하우스,1557,84.96600000000002,11,2010,35000
44131,신방동,2021-07-01,신방한성필하우스,1557,84.9879,4,2010,32000
44131,신방동,2021-07-01,초원그린타운,920,39.27,1,1998,6000
44131,신방동,2021-07-01,초원그린타운,920,39.27,11,1998,7500
44131,신방동,2021-07-01,신동아목련,869,59.95,14,1996,15000
44131,신방동,2021-07-02,삼일원앙,902,28.12,8,1997,4100
44131,신방동,2021-07-02,초원그린타운,920,39.27,11,1998,7500
44131,신방동,2021-07-02,두레현대2,897,59.995,5,1997,14300
44131,신방동,2021-07-02,초원그린타운,920,39.27,8,1998,7500
44131,신방동,2021-07-02,초원그린타운,920,39.27,5,1998,6900
44131,신방동,2021-07-03,신방푸르지오,1911,84.9609,12,2009,26400
44131,신방동,2021-07-03,초원그린타운,920,39.27,2,1998,6700
44131,신방동,2021-07-03,초원그린타운,920,39.27,15,1998,7500
44131,신방동,2021-07-03,초원그린타운,920,39.27,6,1998,7450
44131,신방동,2021-07-03,초원그린타운,920,39.27,1,1998,6000
44131,신방동,2021-07-03,두레현대1,895,71.682,18,1997,16400
44131,신방동,2021-07-03,성지새말2,874,59.97,4,1997,14900
44131,신방동,2021-07-03,신동아목련,869,84.96,11,1996,19200
44131,신방동,2021-07-03,신동아목련,869,59.95,9,1996,15800
44131,신방동,2021-07-03,현대,228-22,58.92,7,1993,12000
44131,신방동,2021-07-04,초원그린타운,920,39.27,4,1998,7300
44131,신방동,2021-07-05,초원그린타운,920,39.27,11,1998,7200
44131,신방동,2021-07-05,향촌현대,905,84.72,3,1997,19500
44131,신방동,2021-07-05,초원그린타운,920,39.27,9,1998,7800
44131,신방동,2021-07-05,초원그린타운,920,39.27,10,1998,7000
44131,신방동,2021-07-05,초원그린타운,920,39.27,11,1998,7000
44131,신방동,2021-07-06,신동아목련,869,59.95,7,1996,15000
44131,신방동,2021-07-07,한라동백2,909,59.94,14,1998,15700
44131,신방동,2021-07-07,초원그린타운,920,39.27,7,1998,7600
44131,신방동,2021-07-07,신방푸르지오,1911,84.9625,4,2009,24000
44131,신방동,2021-07-07,초원그린타운,920,39.27,9,1998,7200
44131,신방동,2021-07-08,초원그린타운,920,39.27,12,1998,7620
44131,신방동,2021-07-08,두레현대1,895,59.995,8,1997,15500
44131,신방동,2021-07-09,향촌현대,905,84.72,7,1997,20000
44131,신방동,2021-07-09,향촌현대,905,99.88,4,1997,25000
44131,신방동,2021-07-10,향촌현대,905,74.79,2,1998,15500
44131,신방동,2021-07-10,초원그린타운,920,39.27,6,1998,7600
44131,신방동,2021-07-10,초원그린타운,920,39.27,7,1998,7000
44131,신방동,2021-07-10,초원그린타운,920,39.27,10,1998,7500
44131,신방동,2021-07-10,신방푸르지오,1911,84.9625,1,2009,24000
44131,신방동,2021-07-10,두레현대1,895,84.948,12,1997,19700
44131,신방동,2021-07-10,성지새말2,874,59.97,10,1997,14500
44131,신방동,2021-07-10,신동아목련,869,59.95,3,1996,15000
44131,신방동,2021-07-10,한라동백2,909,74.47,16,1998,19950
44131,신방동,2021-07-10,향촌현대,905,74.79,13,1998,18700
44131,신방동,2021-07-11,초원그린타운,920,39.27,9,1998,7800
44131,신방동,2021-07-11,초원그린타운,920,39.27,13,1998,6500
44131,신방동,2021-07-11,신동아목련,869,59.95,4,1996,15400
44131,신방동,2021-07-12,향촌현대,905,59.84,3,1998,16600
44131,신방동,2021-07-12,초원그린타운,920,39.27,8,1998,7300
44131,신방동,2021-07-12,초원그린타운,920,39.27,1,1998,6500
44131,신방동,2021-07-12,현대2,22,84.63,1,1992,10200
44131,신방동,2021-07-12,두레현대1,895,59.995,1,1997,13900
44131,신방동,2021-07-12,삼일원앙,902,28.12,3,1997,4400
44131,신방동,2021-07-12,초원그린타운,920,39.27,8,1998,7200
44131,신방동,2021-07-12,초원그린타운,920,39.27,12,1998,7630
44131,신방동,2021-07-13,초원그린타운,920,39.27,6,1998,7500
44131,신방동,2021-07-13,초원그린타운,920,39.27,9,1998,8200
44131,신방동,2021-07-13,초원그린타운,920,39.27,7,1998,7000
44131,신방동,2021-07-13,신동아목련,869,84.96,7,1996,16000
44131,신방동,2021-07-13,삼일원앙,902,28.12,9,1997,4000
44131,신방동,2021-07-13,초원그린타운,920,39.27,3,1998,7000
44131,신방동,2021-07-13,초원그린타운,920,39.27,14,1998,7400
44131,신방동,2021-07-13,초원그린타운,920,39.27,7,1998,7400
44131,신방동,2021-07-14,신방푸르지오,1911,84.9576,6,2009,24500
44131,신방동,2021-07-14,초원그린타운,920,39.27,8,1998,7800
44131,신방동,2021-07-14,한라동백2,909,74.47,9,1998,18400
44131,신방동,2021-07-14,한라동백2,909,59.94,23,1998,14500
44131,신방동,2021-07-15,초원그린타운,920,39.27,3,1998,7300
44131,신방동,2021-07-15,초원그린타운,920,39.27,5,1998,7000
44131,신방동,2021-07-15,초원그린타운,920,39.27,8,1998,8100
44131,신방동,2021-07-15,한라동백2,909,84.97,5,1998,19300
44131,신방동,2021-07-15,초원그린타운,920,39.27,7,1998,7900
44131,신방동,2021-07-15,초원그린타운,920,39.27,11,1998,7570
44131,신방동,2021-07-16,성지새말2,874,59.97,20,1997,16000
44131,신방동,2021-07-16,초원그린타운,920,39.27,9,1998,7000
44131,신방동,2021-07-16,초원그린타운,920,39.27,13,1998,7500
44131,신방동,2021-07-16,초원그린타운,920,39.27,10,1998,7300
44131,신방동,2021-07-16,초원그린타운,920,39.27,15,1998,6800
44131,신방동,2021-07-17,신방푸르지오,1911,84.9625,10,2009,24000
44131,신방동,2021-07-17,신방푸르지오,1911,84.9609,15,2009,26500
44131,신방동,2021-07-17,초원그린타운,920,39.27,3,1998,7500
44131,신방동,2021-07-17,초원그린타운,920,39.27,5,1998,9000
44131,신방동,2021-07-17,초원그린타운,920,39.27,1,1998,6500
44131,신방동,2021-07-17,향촌현대,905,99.88,15,1997,25000
44131,신방동,2021-07-17,초원그린타운,920,39.27,10,1998,7400
44131,신방동,2021-07-17,신동아목련,869,59.95,10,1996,15500
44131,신방동,2021-07-17,성지새말2,874,59.97,2,1997,15300
44131,신방동,2021-07-17,두레현대1,895,71.682,20,1997,16500
44131,신방동,2021-07-18,두레현대1,895,71.682,10,1997,16800
44131,신방동,2021-07-18,신방한성필하우스,1557,84.96600000000002,7,2010,33100
44131,신방동,2021-07-18,두레현대2,897,59.995,14,1997,15300
44131,신방동,2021-07-18,두레현대1,895,59.995,8,1997,15300
44131,신방동,2021-07-19,초원그린타운,920,39.27,6,1998,8500
44131,신방동,2021-07-19,초원그린타운,920,39.27,11,1998,8500
44131,신방동,2021-07-19,초원그린타운,920,39.27,8,1998,7200
44131,신방동,2021-07-19,초원그린타운,920,39.27,3,1998,7850
44131,신방동,2021-07-19,초원그린타운,920,39.27,9,1998,7400
44131,신방동,2021-07-19,신방푸르지오,1911,84.9609,3,2009,24000
44131,신방동,2021-07-19,초원그린타운,920,39.27,4,1998,7700
44131,신방동,2021-07-20,초원그린타운,920,39.27,9,1998,8000
44131,신방동,2021-07-20,초원그린타운,920,39.27,4,1998,7000
44131,신방동,2021-07-20,초원그린타운,920,39.27,2,1998,6400
44131,신방동,2021-07-20,신방 한라비발디,1893,84.9928,2,2009,26700
44131,신방동,2021-07-21,초원그린타운,920,39.27,9,1998,8000
44131,신방동,2021-07-21,초원그린타운,920,39.27,6,1998,8500
44131,신방동,2021-07-21,향촌현대,905,84.72,14,1997,20000
44131,신방동,2021-07-21,초원그린타운,920,39.27,2,1998,6500
44131,신방동,2021-07-22,초원그린타운,920,39.27,8,1998,7200
44131,신방동,2021-07-22,초원그린타운,920,39.27,5,1998,8250
44131,신방동,2021-07-23,향촌현대,905,84.72,12,1997,19000
44131,신방동,2021-07-23,신방 한라비발디,1893,84.965,16,2009,26900
44131,신방동,2021-07-23,초원그린타운,920,39.27,15,1998,6900
44131,신방동,2021-07-23,보광그랑베르,783-8,13.5834,10,2012,3100
44131,신방동,2021-07-24,한라동백2,909,84.97,9,1998,20500
44131,신방동,2021-07-24,향촌현대,905,59.84,12,1998,15500
44131,신방동,2021-07-24,신방푸르지오,1911,84.9576,8,2009,25000
44131,신방동,2021-07-26,초원그린타운,920,39.27,3,1998,7500
44131,신방동,2021-07-26,신동아목련,869,108.46,2,1996,18900
44131,신방동,2021-07-26,초원그린타운,920,39.27,12,1998,7250
44131,신방동,2021-07-26,향촌현대,905,84.72,7,1997,20000
44131,신방동,2021-07-26,한라동백2,909,134.76,22,1998,29500
44131,신방동,2021-07-26,초원그린타운,920,39.27,14,1998,8000
44131,신방동,2021-07-27,향촌현대,905,74.79,8,1998,19000
44131,신방동,2021-07-27,초원그린타운,920,39.27,12,1998,7300
44131,신방동,2021-07-27,초원그린타운,920,39.27,6,1998,8000
44131,신방동,2021-07-27,초원그린타운,920,39.27,7,1998,7900
44131,신방동,2021-07-27,초원그린타운,920,39.27,13,1998,7800
44131,신방동,2021-07-27,한라동백2,909,74.47,1,1998,15000
44131,신방동,2021-07-27,초원그린타운,920,39.27,4,1998,7700
44131,신방동,2021-07-28,향촌현대,905,74.79,16,1998,18700
44131,신방동,2021-07-28,삼일원앙,902,28.12,15,1997,4400
44131,신방동,2021-07-28,초원그린타운,920,39.27,4,1998,8500
44131,신방동,2021-07-29,성지새말1,873,59.97,6,1997,16500
44131,신방동,2021-07-29,성지새말1,873,70.92,15,1997,16600
44131,신방동,2021-07-29,초원그린타운,920,39.27,14,1998,8050
44131,신방동,2021-07-29,현대2,22,84.63,6,1992,15500
44131,신방동,2021-07-30,초원그린타운,920,39.27,10,1998,7500
44131,신방동,2021-07-30,한라동백2,909,74.47,3,1998,17700
44131,신방동,2021-07-30,신방푸르지오,1911,84.9576,3,2009,24900
44131,신방동,2021-07-30,초원그린타운,920,39.27,5,1998,7500
44131,신방동,2021-07-30,초원그린타운,920,39.27,7,1998,8300
44131,신방동,2021-07-31,성지새말1,873,59.97,13,1997,14400
44131,신방동,2021-07-31,성지새말2,874,70.92,14,1997,16500
44131,신방동,2021-07-31,보광그랑베르,783-8,15.0891,11,2012,3400
44131,신방동,2021-07-31,신방푸르지오,1911,84.9576,7,2009,24700
44131,신방동,2021-07-31,신방푸르지오,1911,84.9625,9,2009,25200
44131,신방동,2021-07-31,신방동대주피오레,935,104.259,6,2006,27800
44131,신부동,2021-07-01,동아태조,541,59.97,9,1995,16000
44131,신부동,2021-07-02,우방,859,59.83,6,1995,14000
44131,신부동,2021-07-02,동아태조,541,59.97,2,1995,15000
44131,신부동,2021-07-03,대림한내,544,59.78100000000001,1,1995,16100
44131,신부동,2021-07-03,동아태조,541,59.97,9,1995,14800
44131,신부동,2021-07-04,대림한내,544,59.78100000000001,13,1995,17000
44131,신부동,2021-07-05,동아태조,541,59.97,5,1995,16000
